9.6929,0.6991,9.7375,5.7826,-4.997,-7.19,2.08
9.7498,0.6914,9.7949,5.7326,-4.9969,-7.6314,2.09
9.806,0.6835,9.8517,5.6825,-5.0029,-8.0809,2.1
9.8616,0.6751,9.908,5.6326,-5.0028,-8.538,2.11
9.9168,0.6664,9.9638,5.5826,-4.9964,-9.0034,2.12
9.9714,0.6572,10.0192,5.5326,-4.9962,-9.4778,2.13
10.0255,0.6478,10.0741,5.4825,-5.0023,-9.9605,2.14
10.0789,0.6379,10.1284,5.4325,-5.0021,-10.4511,2.15
10.1317,0.6277,10.1821,5.3825,-5.002,-10.9496,2.16
10.184,0.6171,10.2355,5.3325,-4.9954,-11.4565,2.17
10.2357,0.6061,10.2883,5.2825,-5.0015,-11.9721,2.18
10.2867,0.5948,10.3406,5.2325,-5.0013,-12.4955,2.19
10.3372,0.5831,10.3924,5.1826,-5.0011,-13.0269,2.2
10.3871,0.5711,10.4438,5.1326,-4.9943,-13.5668,2.21
10.4364,0.5587,10.4947,5.0825,-5.0005,-14.1154,2.22
10.485,0.546,10.5449,5.0326,-5.0068,-14.6711,2.23
10.5332,0.5329,10.5948,4.9826,-4.9933,-15.2347,2.24
10.5807,0.5194,10.6441,4.9325,-4.9996,-15.8069,2.25
10.6274,0.5057,10.6929,4.8826,-5.0059,-16.386,2.26
10.6737,0.4915,10.7413,4.8326,-4.9922,-16.9728,2.27
10.7193,0.4771,10.7891,4.7825,-5.0053,-17.5672,2.28
10.7643,0.4623,10.8364,4.7326,-4.9982,-18.1684,2.29
10.8086,0.4473,10.8833,4.6825,-4.9978,-18.7769,2.3
10.8523,0.4319,10.9295,4.6327,-4.986,-19.3919,2.31
10.8954,0.4162,10.9754,4.5841,-4.8677,-20.0133,2.32
10.9378,0.4002,11.0208,4.5367,-4.7275,-20.6417,2.33
10.9796,0.3839,11.0656,4.4909,-4.5952,-21.276,2.34
11.0209,0.3673,11.1102,4.4463,-4.4454,-21.9172,2.35
11.0616,0.3504,11.1541,4.4032,-4.3222,-22.5649,2.36
11.1016,0.3333,11.1977,4.3614,-4.1821,-23.2181,2.37
11.1412,0.3157,11.241,4.3208,-4.0436,-23.8785,2.38
11.1801,0.298,11.2838,4.2816,-3.9237,-24.545,2.39
11.2185,0.2799,11.3262,4.2438,-3.788,-25.2164,2.4
11.2564,0.2615,11.3683,4.2072,-3.6539,-25.8945,2.41
11.2937,0.2428,11.4101,4.1719,-3.5315,-26.5791,2.42
11.3305,0.2238,11.4515,4.1378,-3.4049,-27.269,2.43
11.3667,0.2046,11.4925,4.105,-3.2794,-27.964,2.44
11.4024,0.1851,11.5332,4.0735,-3.155,-28.6638,2.45
11.4377,0.1653,11.5736,4.0433,-3.027,-29.3692,2.46
11.4725,0.1451,11.6138,4.0142,-2.9045,-30.0811,2.47
11.5066,0.1247,11.6536,3.9863,-2.7914,-30.7972,2.48
11.5405,0.104,11.6933,3.9597,-2.6581,-31.5182,2.49
11.5736,0.0831,11.7325,3.9342,-2.5499,-32.2439,2.5
11.6065,0.0617,11.7717,3.91,-2.4192,-32.974,2.51
11.6388,0.0402,11.8105,3.8869,-2.3078,-33.7095,2.52
11.6707,0.0183,11.8492,3.8651,-2.1863,-34.4489,2.53
11.7021,-0.0038,11.8876,3.8444,-2.0722,-35.1919,2.54
11.733,-0.0263,11.9258,3.8248,-1.9524,-35.9382,2.55
11.7636,-0.049,11.9639,3.8065,-1.8363,-36.6888,2.56
11.7937,-0.072,12.0018,3.7893,-1.7207,-37.4433,2.57
11.8233,-0.0954,12.0396,3.7732,-1.6056,-38.2014,2.58
11.8526,-0.1191,12.0772,3.7583,-1.4908,-38.9629,2.59
11.8813,-0.1429,12.1146,3.7445,-1.3788,-39.7263,2.6
11.9098,-0.1672,12.1519,3.7319,-1.2608,-40.4924,2.61
11.9378,-0.1918,12.1892,3.7204,-1.1494,-41.2621,2.62
11.9652,-0.2165,12.2262,3.71,-1.038,-42.0328,2.63
11.9924,-0.2417,12.2632,3.7008,-0.9221,-42.8052,2.64
12.0192,-0.2672,12.3001,3.6927,-0.8113,-43.5803,2.65
12.0455,-0.2929,12.337,3.6857,-0.6991,-44.3565,2.66
12.0715,-0.319,12.3738,3.6798,-0.5862,-45.1349,2.67
12.0971,-0.3455,12.4106,3.6751,-0.4754,-45.9149,2.68
12.1223,-0.3722,12.4473,3.6714,-0.3639,-46.6952,2.69
12.147,-0.3992,12.484,3.6689,-0.2526,-47.4752,2.7
12.1715,-0.4266,12.5207,3.6675,-0.1413,-48.256,2.71
12.1955,-0.4542,12.5573,3.6672,-0.0306,-49.0373,2.72
12.2192,-0.4823,12.594,3.668,0.0802,-49.8186,2.73
12.2425,-0.5106,12.6307,3.6699,0.1911,-50.5998,2.74
12.2654,-0.5394,12.6675,3.6729,0.3013,-51.3804,2.75
12.288,-0.5684,12.7042,3.677,0.4124,-52.1601,2.76
12.3102,-0.5978,12.7411,3.6823,0.5222,-52.9386,2.77
12.332,-0.6275,12.7779,3.6886,0.6335,-53.7156,2.78
12.3534,-0.6575,12.8149,3.696,0.7428,-54.4908,2.79
12.3745,-0.688,12.8519,3.7046,0.8531,-55.2651,2.8
12.3953,-0.7189,12.8891,3.7142,0.9636,-56.0383,2.81
12.4157,-0.75,12.9263,3.725,1.0759,-56.8087,2.82
12.4357,-0.7815,12.9637,3.7368,1.1846,-57.5761,2.83
12.4554,-0.8134,13.0012,3.7498,1.2952,-58.3414,2.84
12.4747,-0.8458,13.0389,3.7638,1.406,-59.1044,2.85
12.4937,-0.8784,13.0766,3.779,1.5193,-59.8634,2.86
12.5123,-0.9115,13.1146,3.7953,1.625,-60.6196,2.87
12.5305,-0.9449,13.1526,3.8126,1.7417,-61.3726,2.88
12.5485,-0.9788,13.191,3.8311,1.8471,-62.1221,2.89
12.5661,-1.0131,13.2296,3.8508,1.9617,-62.8692,2.9
12.5832,-1.0477,13.2682,3.8715,2.0768,-63.611,2.91
12.6001,-1.0829,13.3072,3.8934,2.1817,-64.3487,2.92
12.6166,-1.1183,13.3462,3.9163,2.3012,-65.0819,2.93
12.6327,-1.1543,13.3857,3.9404,2.4057,-65.8106,2.94
12.6485,-1.1907,13.4253,3.9656,2.5222,-66.5355,2.95
12.664,-1.2276,13.4654,3.992,2.6309,-67.2565,2.96
12.6791,-1.2648,13.5055,4.0195,2.7531,-67.9723,2.97
12.6937,-1.3024,13.5459,4.048,2.862,-68.6814,2.98
12.7081,-1.3406,13.5867,4.0778,2.9708,-69.3861,2.99
12.7221,-1.3792,13.6278,4.1087,3.0898,-70.086,3
12.7357,-1.4184,13.6693,4.1407,3.1991,-70.7811,3.01
12.749,-1.458,13.711,4.1739,3.3193,-71.4712,3.02
12.7619,-1.498,13.7531,4.2083,3.4347,-72.155,3.03
12.7744,-1.5385,13.7955,4.2437,3.5502,-72.8323,3.04
12.7866,-1.5796,13.8383,4.2803,3.6601,-73.5042,3.05
12.7983,-1.6211,13.8814,4.3181,3.7825,-74.1704,3.06
12.8098,-1.6632,13.9251,4.3571,3.893,-74.831,3.07
12.8208,-1.7057,13.969,4.3972,4.0166,-75.4856,3.08
12.8314,-1.7489,14.0134,4.4386,4.1276,-76.1343,3.09
12.8417,-1.7925,14.0582,4.4811,4.2525,-76.777,3.1
12.8515,-1.8367,14.1035,4.5248,4.3642,-77.4134,3.11
12.861,-1.8814,14.1492,4.5696,4.4904,-78.0437,3.12
12.8701,-1.9266,14.1954,4.6157,4.6026,-78.6675,3.13
12.8787,-1.9724,14.242,4.6629,4.7301,-79.285,3.14
12.887,-2.0188,14.2891,4.7114,4.8429,-79.896,3.15
12.8948,-2.0657,14.3366,4.7609,4.9638,-80.5005,3.16
12.9023,-2.1132,14.3847,4.8109,4.9963,-81.0985,3.17
12.9093,-2.1614,14.4334,4.8609,4.9963,-81.6907,3.18
12.9159,-2.21,14.4825,4.911,5.0039,-82.2763,3.19
12.9221,-2.2592,14.532,4.9609,5.0034,-82.8543,3.2
12.9278,-2.309,14.5822,5.0109,4.995,-83.4256,3.21
12.9331,-2.3593,14.6328,5.0609,5.0026,-83.9901,3.22
12.938,-2.4103,14.684,5.111,4.9942,-84.548,3.23
12.9424,-2.4616,14.7355,5.161,5.0098,-85.0983,3.24
12.9464,-2.5136,14.7877,5.211,4.9934,-85.641,3.25
12.9499,-2.5662,14.8403,5.261,5.0011,-86.1771,3.26
12.9529,-2.619,14.8933,5.311,5.0087,-86.7049,3.27
12.9555,-2.6726,14.9469,5.3609,4.9924,-87.2253,3.28
12.9576,-2.7267,15.0011,5.4109,5.0001,-87.7391,3.29
12.9593,-2.7813,15.0557,5.461,4.9998,-88.2457,3.3
12.9605,-2.8365,15.1109,5.511,4.9995,-88.745,3.31
12.9613,-2.892,15.1664,5.561,5.0072,-89.2364,3.32
12.9615,-2.9482,15.2226,5.611,4.991,-89.7206,3.33
