5.5756,-3.1836,6.6223,6.7968,-4.9989,-40.8847,1.64
5.6269,-3.2275,6.6898,6.7467,-4.9988,-40.5639,1.65
5.678,-3.2708,6.7567,6.6967,-5.0028,-40.2294,1.66
5.7289,-3.3134,6.8232,6.6468,-4.9987,-39.8819,1.67
5.7799,-3.3554,6.8892,6.5968,-4.9986,-39.5215,1.68
5.8307,-3.3967,6.9547,6.5467,-4.9985,-39.1488,1.69
5.8813,-3.4374,7.0197,6.4967,-5.0025,-38.7644,1.7
5.9318,-3.4774,7.0841,6.4467,-5.0025,-38.3694,1.71
5.9822,-3.5167,7.148,6.3968,-4.9982,-37.9638,1.72
6.0326,-3.5554,7.2115,6.3468,-4.9981,-37.5479,1.73
6.0828,-3.5935,7.2745,6.2967,-4.9979,-37.1221,1.74
6.1329,-3.6307,7.3369,6.2467,-5.0065,-36.6876,1.75
6.1829,-3.6674,7.399,6.1967,-4.9934,-36.2446,1.76
6.2327,-3.7033,7.4603,6.1467,-5.0064,-35.7936,1.77
6.2825,-3.7386,7.5214,6.0967,-4.993,-35.3352,1.78
6.3321,-3.7732,7.5818,6.0467,-5.0063,-34.8698,1.79
6.3815,-3.8071,7.6418,5.9968,-4.9972,-34.3983,1.8
6.4309,-3.8403,7.7013,5.9467,-4.997,-33.9204,1.81
6.4801,-3.8727,7.7602,5.8967,-5.0061,-33.4375,1.82
6.5292,-3.9045,7.8187,5.8468,-4.9946,-32.9501,1.83
6.5781,-3.9357,7.8767,5.7981,-4.867,-32.4578,1.84
6.6269,-3.9661,7.9342,5.7525,-4.5601,-31.9615,1.85
6.6756,-3.9959,7.9913,5.71,-4.2461,-31.4616,1.86
6.7242,-4.0251,8.048,5.6705,-3.9541,-30.9582,1.87
6.7728,-4.0537,8.1044,5.6337,-3.6739,-30.4512,1.88
6.8213,-4.0816,8.1604,5.5996,-3.4151,-29.941,1.89
6.8698,-4.109,8.216,5.568,-3.1622,-29.428,1.9
6.9183,-4.1357,8.2714,5.5387,-2.9241,-28.9121,1.91
6.9668,-4.1619,8.3265,5.5118,-2.6966,-28.3937,1.92
7.0153,-4.1876,8.3813,5.487,-2.4785,-27.873,1.93
7.0638,-4.2127,8.436,5.4643,-2.2666,-27.3501,1.94
7.1124,-4.2372,8.4905,5.4437,-2.0651,-26.8245,1.95
7.161,-4.2613,8.5447,5.4249,-1.8726,-26.2973,1.96
7.2098,-4.2848,8.5988,5.4081,-1.681,-25.7682,1.97
7.2585,-4.3078,8.6527,5.3931,-1.5025,-25.2375,1.98
